#! FIELDS time rct DeltaF_300 DeltaF_316.875 DeltaF_334.7 DeltaF_353.527 DeltaF_373.414 DeltaF_394.419 DeltaF_416.605 DeltaF_440.04 DeltaF_464.792 DeltaF_490.937 DeltaF_518.553 DeltaF_547.723 DeltaF_578.533 DeltaF_611.076 DeltaF_645.45 DeltaF_681.757 DeltaF_720.106 DeltaF_760.613 DeltaF_803.399 DeltaF_848.591 DeltaF_896.325 DeltaF_946.744 DeltaF_1000
#! SET print_stride  100
                    460       -11.803169237395     -1982609.493179561     -1770633.750376547     -1570577.694436705     -1381228.768931906     -1202126.627721093     -1032594.414014432     -872090.8335332114     -720135.1231838021      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    464     -12.27818788040543     -1982609.493179561     -1770659.942118409     -1570616.572918758     -1381280.292445251     -1202126.627764839     -1032594.414014432     -872090.8335332114     -720135.1231838021      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    468     -12.71188195702993     -1982609.493179561     -1770680.614399259     -1570654.209954608     -1381333.059246472     -1202132.207551955     -1032594.414014521     -872090.8335332114     -720135.1231838021      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    472     -13.11086966166019     -1982609.493179561     -1770697.892443169       -1570683.9088016     -1381368.160874829     -1202167.798974916     -1032594.414294513     -872090.8335332116     -720135.1231838021      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    476     -13.48029651714954     -1982609.493179561     -1770712.351373861     -1570710.179163398     -1381403.747061503     -1202208.437391796     -1032594.919215099     -872090.8335336853     -720135.1231838021      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    480     -13.82424229409217     -1982609.493179561     -1770725.474849532     -1570731.319549025     -1381431.779132216     -1202241.624255621     -1032617.652743297     -872090.8348093247     -720135.1231838581      -576272.219879578     -440071.6982456326     -311127.5213542989     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    484     -14.14599641948996     -1982609.493179561     -1770736.299035038     -1570747.843318694      -1381455.13853256      -1202271.23214055     -1032652.832140428     -872093.5778630306     -720135.1252673701     -576272.2198861454      -440071.698245664      -311127.521354299     -189057.1697972369     -73497.05402794422      35898.54708676547       139459.590686385      237498.2991257538      330308.7052571551      418169.5131388882      501345.5630471366      580085.7724136719      654625.5682389595       725189.588513079      791990.9736727482
                    488     -14.44824979512773      -1982609.49317956     -1770746.375821434     -1570764.804762035     -1381476.721979045     -1202295.210908015      -1032678.72358959     -872113.7117087252     -720135.3984450967     -576272.2413337204     -440071.7014281608     -311127.5216694355     -189057.1698063163     -73497.05402799261      35898.54708676598      139459.5906863855      237498.2991257544      330308.7052571556      418169.5131388887      501345.5630471372      580085.7724136725      654625.5682389601      725189.5885130796      791990.9736727488
                    492     -14.73323173828938      -1982609.49317956     -1770756.606614764     -1570779.461907595     -1381494.850399436     -1202317.089144222     -1032701.797778207     -872137.9431912109     -720142.1437059677     -576272.3135548442     -440071.7069453108      -311127.522152128     -189057.1698191381     -73497.05402805617      35898.54708676662      139459.5906863862      237498.2991257551      330308.7052571563      418169.5131388894      501345.5630471379      580085.7724136732      654625.5682389608      725189.5885130803      791990.9736727495
                    496     -15.00280920952383     -1982609.493178903     -1770761.678813936     -1570790.237995876     -1381508.667883348     -1202334.769723495     -1032724.126271635     -872161.0923950904     -720163.7753895656     -576276.7276728837     -440072.0232516018     -311127.5579364766     -189057.1719488972     -73497.05405721608      35898.54708735015      139459.5906870433      237498.2991264122      330308.7052578134      418169.5131395465       501345.563047795      580085.7724143304       654625.568239618      725189.5885137374      791990.9736734066
                    500     -15.15259553022825     -1982609.387210747      -1770765.70156103     -1570798.746534075     -1381522.251432771     -1202351.755308433     -1032740.997483802      -872179.207582681     -720181.2859883942     -576290.7252175317     -440076.8819543378      -311129.503007441     -189058.0746656451      -73497.2760500429      35898.60191671834       139459.693836223      237498.4050436564      330308.8112256883      418169.6191077028      501345.6690159518      580085.8783824872      654625.6742077748      725189.6944818943      791991.0796415635
                    504     -14.35048067957784     -1982608.341816235     -1770770.322103705     -1570805.536289865     -1381529.570787494     -1202360.405811716     -1032751.237334608     -872190.5975262364     -720194.2945345719     -576303.6527495839     -440087.5373914951     -311136.3970337556     -189062.0629656774     -73498.56487450456      35899.01891558225      139460.6574669925      237499.4462895186      330309.8565518799      418170.6645018417      501346.7144104636      580086.9237769998      654626.7196022874      725190.7398764068      791992.1250360761
                    508     -11.55642366288277     -1982605.315793805     -1770770.792039319     -1570806.811375631     -1381531.504852864     -1202362.620128627     -1032754.795006764     -872195.0866826799     -720198.7270664682     -576308.2704594941     -440091.3354714845     -311138.1785467886     -189062.5307952138     -73498.83096180462      35899.38167776228      139462.3538524149      237501.9852913904      330312.7170785336      418173.6262215186      501349.6984961236      580089.9093827854      654629.7332446915       725193.764697353      791995.1510071638
                    512     -9.418871322828442     -1982602.956584513     -1770769.333272892     -1570806.853605358     -1381532.052214066     -1202364.135155909     -1032756.691196202     -872196.3561507694     -720200.0028774143     -576309.3693479254     -440092.0240297664     -311138.8938556672     -189063.1798406295     -73499.25355890763      35899.59619544968      139463.1636436176      237503.4018576236      330314.7089630517      418175.8706156946       501352.013326011      580092.2600109173      654632.0919575801      725196.1238965244      791997.5102163545
                    516     -8.327415246965948     -1982601.652902594     -1770769.074830542     -1570807.455515831     -1381532.660628532     -1202364.706315566     -1032757.578193905     -872197.6087422888     -720201.1339480894     -576310.3843961136     -440092.8858878608     -311139.3582710841      -189063.330752884     -73499.29681275818      35899.62608917899      139463.3464366404      237503.7704170724      330315.2526039848       418176.677229101      501352.9519893896      580093.2455977225      654633.1626822539      725197.3207913917      791998.7855490805
                    520     -8.115413358958765     -1982601.237336063     -1770769.421649655     -1570808.135825743     -1381533.728550158      -1202365.90284784     -1032759.078641882     -872199.3021077065     -720202.8669498918     -576311.9717508894     -440094.2035984487     -311140.3958021288     -189064.0654356213     -73499.55702768303      35899.69493316153      139463.4846005929      237503.8444734545      330315.1673153893      418176.5016923706      501352.6577671283      580092.7705616252      654632.6586905698      725196.8794530564      791998.4411979569
                    524     -7.528595012638338     -1982600.454934957     -1770769.011133353     -1570808.363002838     -1381534.743929399     -1202367.066646379     -1032760.287901756     -872200.3079950275     -720203.6798848743     -576312.6547080405     -440094.7703495381     -311140.7626117894      -189064.266494051     -73499.61139972217       35899.7123664861      139463.5069453235      237503.8669158097      330315.3828956501       418176.831985604      501352.9814712949      580093.0981838637      654633.0197172688      725197.3095859322      791998.9057545426
                    528     -6.825200084506811     -1982599.563336752     -1770768.586055578     -1570808.610237581     -1381535.529309242     -1202368.045638034     -1032761.007263208     -872200.8830897505     -720204.1342109028     -576313.0552965293     -440094.9190075516     -311140.7820315298     -189064.1697199446     -73499.52347058505      35899.69471535311      139463.5543452514      237504.1107498939      330315.7994465223      418177.3892687355      501353.6393850477      580093.8542048204      654633.8416414662      725198.1699415554      791999.7866838773
                    532     -6.468821044079882     -1982599.025597238     -1770768.583855523     -1570809.252499601     -1381536.667690441     -1202369.184499132     -1032761.911179654     -872201.6849042813     -720204.8914402328     -576313.6108882901     -440095.2584873556     -311140.9887111122     -189064.3422729485      -73499.6908156729      35899.79687388492      139463.8243888446      237504.4134935065      330316.0771970325      418177.6400050648      501353.8846720233      580094.1193855397      654634.1726588105      725198.5876948471      792000.2775691522
                    536     -6.016317481076228     -1982598.398095821     -1770768.746418472     -1570809.564031404     -1381537.503386295     -1202370.047721001     -1032762.630863423     -872202.2749288002     -720205.1959053793      -576313.803094128     -440095.3251700726      -311141.038314789     -189064.4897856611     -73499.86821751256      35899.90241013381      139464.0934339474      237504.7116162451      330316.4748113662      418178.0975779186      501354.3724334781      580094.6697192671      654634.7595331649      725199.1947644402      792000.8992302773
                    540     -5.605868099505498     -1982597.818579862     -1770768.794695345      -1570810.00908568     -1381537.891310074     -1202370.486627426     -1032762.992402266     -872202.6739709097     -720205.6471178515      -576314.205572898     -440095.7232713869     -311141.4540325623     -189064.8455489619     -73500.05934614991       35900.0056216244      139464.4327462444      237505.1345530715      330316.9195264737      418178.5597102553      501354.8530160739      580095.1887651199      654635.3157909368      725199.7670451255      792001.4770781923
                    544     -5.192838098418122     -1982597.242025641     -1770768.772751492     -1570810.369082448     -1381538.359369148     -1202370.961922503     -1032763.471213482     -872203.1220506673     -720206.0110368908     -576314.3623653249     -440095.8178942729     -311141.6315570848     -189065.1077955909     -73500.19917881119      35900.09920639207      139464.7962144547       237505.624565844      330317.4708605817      418179.1317569349      501355.4291103127       580095.765301227      654635.8923449314       725200.343599345      792002.0536324128
                    548     -4.568588963356355     -1982596.459442771     -1770768.538074931     -1570810.109243331     -1381538.441515289     -1202370.928406519     -1032763.435073089     -872203.1033730716     -720205.9012149815      -576314.165672572     -440095.6412733083     -311141.5199574301     -189065.0268907748     -73500.23109015415       35900.1666505798      139465.1712917748      237506.2262513904      330318.1801881618      418179.8850930542      501356.2006164959      580096.5453016467      654636.6746939828      725201.1261741483      792002.8362151539
                    552     -4.517398996224149     -1982596.254790158     -1770768.922084812     -1570810.488873434      -1381538.93760599     -1202371.386585805     -1032763.956883904     -872203.6209122301     -720206.3919864707     -576314.6298350545     -440096.1299453542      -311141.910710768     -189065.2691902901     -73500.28455516626      35900.17362930667      139465.1804234326      237506.2836537244      330318.2821593356      418179.9845986183      501356.2485079003      580096.5643717418      654636.7348478558      725201.2369528168      792002.9795512207
                    556     -4.245931110969036     -1982595.834439923     -1770769.012110774     -1570810.664812729     -1381539.152850787     -1202371.670746676     -1032764.290269781     -872203.9347606481     -720206.5958623666     -576314.7659469327     -440096.2263828957     -311142.0140922173      -189065.376691478     -73500.35663299431      35900.19615923878      139465.2802647182       237506.522693287      330318.6135583405      418180.3615311344      501356.6506750268      580096.9771030667       654637.152966638      725201.6570300079      792003.3998864923
                    560     -4.155615309293231     -1982595.599556563     -1770769.245125443     -1570810.896632642     -1381539.567067527     -1202372.200253965     -1032764.685931018     -872204.2831272276     -720207.0311402844     -576315.1622653076     -440096.4901826736     -311142.2419787764     -189065.5488361604     -73500.42509841025      35900.22708803516      139465.3617807106      237506.6164730841      330318.7170838529      418180.4610838863      501356.7372846028      580097.0694409804      654637.3038710663      725201.8550167695      792003.6172513042
                    564     -4.020726321745805     -1982595.324171744     -1770769.389773069      -1570811.19628803     -1381539.893832042     -1202372.597997413     -1032765.049041294     -872204.6042736832     -720207.2661312007     -576315.3462460125     -440096.6440768004     -311142.3941828397     -189065.7020404324     -73500.52388745037      35900.28106919303      139465.4871329777      237506.7134627762      330318.8026954313      418180.5798614859      501356.8913784744      580097.2722992938      654637.5496441695      725202.1063572781      792003.8608902398
                    568     -3.965399028516669     -1982595.132197252     -1770769.514008363     -1570811.577641201      -1381540.36552443     -1202373.122959364     -1032765.437216039     -872205.0159171073     -720207.6167608483     -576315.6453588215     -440096.8437293928     -311142.5311037879     -189065.8599384344     -73500.62350052258      35900.32387419293      139465.6045472068      237506.8654529508      330318.9365840051       418180.667178202      501356.9370936698       580097.301880801       654637.594309923      725202.1725510928      792003.9556641269
                    572     -4.072018434896677     -1982595.105812855     -1770770.260207541     -1570812.173661953     -1381541.007411648     -1202373.834099042     -1032766.036944302     -872205.5520498995     -720208.1560344542     -576316.1013665663     -440097.2202645543      -311142.814882476     -189065.9894500535     -73500.65329919243      35900.33297492361      139465.6244766192      237506.8691383255       330318.900312711      418180.6008950604      501356.8386996122       580097.147903529       654637.440530811      725202.0762658933      792003.9157841163
                    576     -4.010063132234862     -1982594.914307887     -1770770.624693397     -1570812.515057701      -1381541.42996307     -1202374.259526147     -1032766.472803794     -872205.9335044156     -720208.5429748574     -576316.4809344654     -440097.5389848713      -311143.016678689      -189066.071008523      -73500.6543468782      35900.32568847323      139465.6161364175      237506.9136578334       330319.012848652      418180.7650455636      501357.0183425985      580097.3311707561      654637.6294611207      725202.2674856447      792004.1072751719
                    580     -3.962287031215338     -1982594.740261385     -1770771.231718294     -1570812.853389969     -1381541.781525949     -1202374.522200981     -1032766.704842034     -872206.2733497861     -720208.9222118916     -576316.9124063529     -440097.9453434428     -311143.2438147996     -189066.1287029559        -73500.65554918      35900.32896351822      139465.6316048258      237506.9486112095      330319.0855242268      418180.8705336595      501357.1558017398      580097.4931038101      654637.7962927308      725202.4371128497      792004.2799973582
                    584     -4.035859906036642     -1982594.690681197     -1770771.887552354      -1570813.34911172     -1381542.257918858     -1202374.921679727     -1032767.167423253     -872206.7466425864     -720209.3865527626     -576317.3639052161     -440098.3842314208     -311143.5947141525      -189066.320120786     -73500.70299684739       35900.3360984871      139465.6185179751      237506.8962865837      330319.0111907459      418180.8015499678      501357.0715360923      580097.4247594668      654637.7812567368      725202.4560497114       792004.316133754
                    588     -4.043507366225223     -1982594.578142715     -1770772.318003501     -1570813.719517116     -1381542.704181093     -1202375.347027428     -1032767.620056425     -872207.1683916462     -720209.7428558955     -576317.6870507123     -440098.7162101631     -311143.8850953696     -189066.4996890022     -73500.74200842182      35900.33605695731       139465.573931312      237506.8346380218      330318.9801237519      418180.8213252174      501357.1366805155      580097.5111993585      654637.8792525706      725202.5620483777      792004.4267300668
                    592     -4.069497184746642     -1982594.486774093     -1770772.828539624     -1570814.200345163     -1381543.162922677     -1202375.712423454     -1032768.006942872     -872207.5218229248     -720210.0948629683     -576318.1077161549     -440099.1259353335     -311144.2089966853     -189066.6422242703     -73500.75940398313      35900.33561308379      139465.5699597272      237506.8354458155      330319.0016996978      418180.8572990073      501357.1607586708      580097.5163644521      654637.8867205189      725202.5947577651       792004.485859583
                    596     -4.123800335869682     -1982594.426416321     -1770773.343371513     -1570814.699187181     -1381543.679595222     -1202376.193146511      -1032768.45197607     -872207.9076458139     -720210.4826437897     -576318.4459109085     -440099.4571452875     -311144.5332216129      -189066.854106117     -73500.81819453661      35900.35321392323      139465.6113124531      237506.8716991822      330319.0106825129      418180.8270696329      501357.1004269066      580097.4469468057       654637.829136633      725202.5601819925      792004.4579820081
                    600     -4.100070133399255     -1982594.290601483       -1770773.7060407     -1570815.053946323     -1381543.971684414      -1202376.56135354     -1032768.858069767     -872208.2240889354     -720210.6814724666     -576318.6946918804     -440099.7344327466     -311144.7912127927      -189067.064277994     -73500.92295225864       35900.3954646482      139465.7001841652      237506.9417039824      330319.0584909404      418180.8749789712      501357.1348271364      580097.4758331218      654637.8746728211      725202.6174960481      792004.5128962566
                    604     -4.053877076555068     -1982594.134786848     -1770773.985265159     -1570815.499537099     -1381544.385589876     -1202376.938500285     -1032769.158395813     -872208.4322585728     -720210.8467906894     -576318.8430638023     -440099.8909779314     -311145.0003908574     -189067.2512884422     -73501.01387558419      35900.43531191766      139465.7868823377      237507.0232990228      330319.1301848212      418180.9569442811      501357.2229206191      580097.5563501831        654637.94088099       725202.676016527      792004.5692415623
                    608     -4.077343067005498     -1982594.050988393     -1770774.470341441     -1570815.942332544     -1381544.833163686     -1202377.349936638     -1032769.521251663     -872208.7263878773      -720211.132597481     -576319.1287819199     -440100.1656988251     -311145.2495332106     -189067.4518068026     -73501.09480091838      35900.46000719074      139465.8198231738      237507.0315675205      330319.1147520863      418180.9552780394      501357.2411381919      580097.5618934095      654637.9416387428      725202.6873978181      792004.5757537959
                    612        -4.116476092783     -1982593.985114865     -1770774.854342611     -1570816.410370272     -1381545.253137502     -1202377.812024947     -1032769.952380941     -872209.0845033545     -720211.5067069252     -576319.4627302617     -440100.4678722224     -311145.4927955425     -189067.5951028124     -73501.14037356009      35900.47785700121      139465.8502058777      237507.0391473353      330319.0831014313      418180.9028423511      501357.2007759516       580097.532071003       654637.928986136      725202.7005925884      792004.6020694973
                    616     -4.165051166126062     -1982593.930848175     -1770775.411154754     -1570816.914566344     -1381545.683313907     -1202378.219895376     -1032770.369336456     -872209.4140730305     -720211.7869025032      -576319.782107353     -440100.7856061141     -311145.7409327838     -189067.7698241593     -73501.20098195429      35900.49634598233      139465.8887251221      237507.0638947703      330319.0884817487      418180.8845242445      501357.1509658131      580097.4608926212      654637.8652194596      725202.6575729203      792004.5823280367
                    620      -4.23874286587411     -1982593.903775445     -1770775.679664738     -1570817.295289526     -1381546.105366063     -1202378.685688031       -1032770.8492139     -872209.8941729337     -720212.2723869258     -576320.2251084038     -440101.1522621831      -311146.051564994     -189067.9734680206      -73501.2575511708      35900.50611480311      139465.8864178691      237507.0359822373      330319.0480036053      418180.8303626149      501357.0836368564      580097.3857665263      654637.7925391927       725202.607046798      792004.5446826395
                    624     -4.205588583021115     -1982593.771851805     -1770775.923110681     -1570817.606755828     -1381546.312024807     -1202378.904480247     -1032771.099034632     -872210.1876216879     -720212.5577331574     -576320.5475308718     -440101.5145523608     -311146.3626696466     -189068.1691856013     -73501.32282151541       35900.5225584732      139465.8991774599      237507.0638233547       330319.102092638      418180.8939495737      501357.1544975878      580097.4722067436      654637.8948552327      725202.7203256028      792004.6610973491
                    628     -4.107225405027469     -1982593.576636873     -1770776.236168326     -1570817.731887241     -1381546.486783036      -1202379.09454219      -1032771.26905108     -872210.3995199304     -720212.7439744509     -576320.7092778435     -440101.6641770661     -311146.4404556419     -189068.1780395619     -73501.31709910621      35900.52264093316      139465.9274614338      237507.1364352047      330319.1952748647      418180.9945415482      501357.2634692444      580097.5922910363      654638.0244130377      725202.8561056348      792004.8033315851
                    632     -3.971979897733062     -1982593.346384167     -1770776.409529437     -1570817.822431882     -1381546.614677227     -1202379.182369856     -1032771.384737571     -872210.5252063107     -720212.9047627138     -576320.8543524946     -440101.7301837993     -311146.4373066785     -189068.1569540254     -73501.31253699541      35900.51919047743      139465.9505533081      237507.2199241653      330319.3162193888      418181.1400181034      501357.4120557643       580097.742944725      654638.1941175762      725203.0392919701      792004.9885159365
                    636     -3.864149699049989     -1982593.145322378     -1770776.662844511     -1570817.971367229     -1381546.741883583     -1202379.268477215     -1032771.463435902     -872210.6455797858     -720213.0124630939     -576320.9778366819     -440101.8608177181      -311146.544888565      -189068.223655068     -73501.34404709571      35900.53988036483      139466.0313661077      237507.3117925742      330319.3961863055      418181.2325088956       501357.522382215      580097.8830561924      654638.3508182478      725203.2034863175      792005.1587564874
                    640     -3.779877089569585     -1982592.969528631     -1770776.920800638     -1570818.197117487     -1381546.866302554     -1202379.273548704     -1032771.495940193     -872210.7425451187     -720213.1272553353     -576321.1074975729     -440102.0255347939     -311146.7686163672     -189068.4316369542     -73501.43397941456      35900.58250938835      139466.1600965196      237507.4648056937      330319.5288974366      418181.3447936226      501357.6240631059        580097.96144689       654638.429516019       725203.298776884      792005.2521540595
                    644     -3.627557057520018     -1982592.727336283     -1770777.057979394     -1570818.253371606     -1381546.902573722     -1202379.295721915     -1032771.467269338     -872210.7165444146     -720213.1203507996     -576321.1367035394      -440102.087550065     -311146.8692380639      -189068.577220271     -73501.51567298568      35900.63049206167      139466.3287697392      237507.6689954744      330319.7368521854      418181.5409897929      501357.7877409236      580098.0957250207      654638.5704039645      725203.4578430618      792005.4234786206
                    648      -3.42291149906084     -1982592.434408871      -1770777.15606997     -1570818.267868433     -1381546.860856625     -1202379.220234316     -1032771.356056656     -872210.6272794507     -720213.0655701043     -576321.1071250254     -440102.0984850365     -311146.8661158721     -189068.5755622803     -73501.53845744478       35900.6505287695      139466.4278750377      237507.8413792649      330319.9521671719      418181.7748139078      501358.0240712634       580098.342567348       654638.836585782      725203.7366677485      792005.7088420268
                    652     -3.238734255465784     -1982592.163484924     -1770777.218867283     -1570818.286025698      -1381546.83304533     -1202379.176989713     -1032771.269917539     -872210.5175256169     -720212.9534145585     -576321.0622570795     -440102.0937505747     -311146.8778443602     -189068.6128851888      -73501.5738114843      35900.66668168454      139466.4728693241      237507.9306686627      330320.1083306037      418181.9770465163      501358.2584073221      580098.6009442734      654639.1043817992      725204.0069737019       792005.979698234
                    656     -3.170263912563926     -1982592.009750546     -1770777.324975122     -1570818.389997532     -1381546.961614007     -1202379.297495546     -1032771.391717996     -872210.6544920786      -720213.085024978     -576321.1666873998      -440102.187455682     -311146.9983404244     -189068.7173371288     -73501.61904211383      35900.68750691789      139466.5303243902      237508.0025040501      330320.2010663754      418182.0926782155      501358.3825542162      580098.7219134186      654639.2211712672      725204.1346688125      792006.1172151077
                    660     -3.155055452385238     -1982591.910710887      -1770777.46706619     -1570818.587664789     -1381547.167161781     -1202379.485598409     -1032771.600083006     -872210.8467768205     -720213.2414331059     -576321.3148871931     -440102.3469736428     -311147.1249047765      -189068.824764691     -73501.66343717363      35900.70470491219      139466.5878460282      237508.0749737506      330320.2650479084       418182.150470369        501358.42421488      580098.7519159613      654639.2556414941      725204.1671875085      792006.1416072773
                    664     -3.197992395446458     -1982591.871202105     -1770777.714598923      -1570818.84628934     -1381547.487187195     -1202379.767227404     -1032771.865520395     -872211.1203332071     -720213.5028045382     -576321.5423241621     -440102.5562567727     -311147.3117581979     -189068.9150162979     -73501.68254669008      35900.70655081514      139466.5736805111      237508.0368686753      330320.2051170428      418182.1096698651      501358.4121032989      580098.7584017058      654639.2779816105      725204.1966554626      792006.1743387113
                    668     -3.268320305180567     -1982591.860424712     -1770778.068402697     -1570819.224978638     -1381547.833790366     -1202380.107127828     -1032772.177724814     -872211.4433437079     -720213.7970709862     -576321.7869863486     -440102.7580485425     -311147.4357703003     -189068.9671239951      -73501.6946532485      35900.71039730654      139466.5803069037      237508.0333712062      330320.1884903511      418182.0815545012      501358.3622758162      580098.6895889048       654639.210633882      725204.1380383031      792006.1111846417
                    672     -3.332022761505633     -1982591.844319399     -1770778.440384043      -1570819.61606364     -1381548.165429341     -1202380.468534621     -1032772.517022095     -872211.7198879218     -720214.0695714394     -576322.0170286129     -440102.9310352659      -311147.546379658     -189069.0181239601     -73501.70633627154      35900.71384427693      139466.5844272221      237508.0350476648      330320.1900281496      418182.0669191793      501358.3212667137      580098.6278925568      654639.1406729809      725204.0778200306      792006.0649235557
